h,geo_value,forecaster,forecast_date,target_date,forecast_0.01,forecast_0.025,forecast_0.05,forecast_0.1,forecast_0.15,forecast_0.2,forecast_0.25,forecast_0.3,forecast_0.35,forecast_0.4,forecast_0.45,forecast_0.5,forecast_0.55,forecast_0.6,forecast_0.65,forecast_0.7,forecast_0.75,forecast_0.8,forecast_0.85,forecast_0.9,forecast_0.95,forecast_0.975,forecast_0.99,deaths
4,ks,UMich-RidgeTfReg,2020-10-05,2020-10-31,30.57243,32.94442,33.9538,34.80276,35.35224,35.80256,36.23083,36.57706,36.89871,37.23029,37.58842,37.92517,38.27964,38.68667,39.10778,39.61663,40.18826,40.90861,41.89484,43.39933,46.1097,48.24393,49.82384,54.0
1,ky,UMich-RidgeTfReg,2020-10-05,2020-10-10,36.45874,37.86407,38.91337,40.05442,40.76339,41.35253,41.90118,42.41999,42.97297,43.54843,44.12952,44.62189,45.08539,45.52741,45.95205,46.46661,47.07664,47.78031,48.79128,50.20835,52.20577,53.07758,54.32751,44.0
2,ky,UMich-RidgeTfReg,2020-10-05,2020-10-17,35.16141,36.51779,37.28471,38.17802,38.9675,39.6616,40.20606,40.72688,41.2678,41.84708,42.36218,42.83353,43.31821,43.78496,44.23898,44.75577,45.27776,45.95704,46.86773,48.12317,50.10104,51.01873,52.21366,63.0
3,ky,UMich-RidgeTfReg,2020-10-05,2020-10-24,35.38898,37.07389,38.00183,38.8319,39.46726,40.06239,40.58645,41.13724,41.70299,42.276,42.80179,43.32644,43.7955,44.25406,44.73172,45.19005,45.72396,46.38738,47.19519,48.46843,50.64282,51.39515,52.35349,92.0
4,ky,UMich-RidgeTfReg,2020-10-05,2020-10-31,34.48839,35.76696,36.70844,37.6127,38.24948,38.86067,39.35352,39.82046,40.30301,40.92189,41.50251,42.00972,42.54582,42.98695,43.42906,43.9521,44.50031,45.17999,46.1685,47.67634,49.71981,50.67541,51.98598,81.0
1,la,UMich-RidgeTfReg,2020-10-05,2020-10-10,100.1817,108.4163,113.0504,117.0069,119.6374,121.5077,123.2756,125.2664,127.1855,129.3048,131.2784,133.0054,134.6417,136.3324,138.1604,139.926,142.0393,145.2189,149.9668,156.8047,166.5375,177.2673,187.1879,90.0
2,la,UMich-RidgeTfReg,2020-10-05,2020-10-17,99.89952,108.0952,112.3346,116.7804,119.6095,121.7699,123.846,125.6103,127.3779,129.1475,130.7389,132.5023,134.0272,135.8028,137.3403,139.186,141.1546,143.639,146.6959,151.8337,159.762,169.6152,181.872,92.0
3,la,UMich-RidgeTfReg,2020-10-05,2020-10-24,114.3055,123.7479,128.0015,132.0103,134.3992,136.4826,138.2906,140.0019,141.5421,143.2066,144.842,146.5939,148.1126,149.5302,150.9967,152.5187,154.2212,156.401,159.4414,165.0051,172.9956,180.3582,190.7187,93.0
4,la,UMich-RidgeTfReg,2020-10-05,2020-10-31,120.0406,133.2887,137.825,142.2335,144.5502,146.3307,148.279,150.0903,151.6427,153.399,155.1901,156.9859,158.6557,160.1742,161.5261,162.8645,164.5919,167.2746,170.4099,176.0858,184.505,193.9948,199.5744,99.0
1,me,UMich-RidgeTfReg,2020-10-05,2020-10-10,2.097471,2.208615,2.310891,2.451671,2.547808,2.602793,2.644434,2.67449,2.702478,2.730666,2.758715,2.790691,2.85723,3.115806,3.408487,3.572186,3.665394,3.727938,3.790301,4.391093,5.120767,5.790677,6.526613,1.0
2,me,UMich-RidgeTfReg,2020-10-05,2020-10-17,2.300288,2.43997,2.546671,2.702336,2.801886,2.856263,2.894203,2.923106,2.952262,2.978022,3.005566,3.03602,3.082987,3.473193,3.675126,3.818214,3.913766,3.976801,4.041797,4.680319,5.410768,5.757323,6.631605,3.0
3,me,UMich-RidgeTfReg,2020-10-05,2020-10-24,2.467074,2.598528,2.709258,2.84348,2.939972,2.991966,3.027574,3.05739,3.085165,3.112401,3.140299,3.174627,3.226268,3.662454,3.864959,3.974406,4.053224,4.113311,4.175981,4.701842,5.251649,5.84769,6.752998,0.0
4,me,UMich-RidgeTfReg,2020-10-05,2020-10-31,2.442159,2.550103,2.647871,2.818003,2.941688,3.008876,3.050894,3.085157,3.109283,3.134098,3.16169,3.190535,3.250057,3.621617,3.838838,3.970875,4.06076,4.11871,4.176138,4.525972,5.236136,5.81858,6.726861,1.0
1,md,UMich-RidgeTfReg,2020-10-05,2020-10-10,27.12765,29.66646,33.62192,36.62054,38.03735,38.9659,39.68867,40.28017,40.77656,41.33422,41.83512,42.37128,43.00286,43.60602,44.35623,45.09179,46.02441,47.02343,48.19685,50.72852,54.87783,58.10443,61.14845,38.0
2,md,UMich-RidgeTfReg,2020-10-05,2020-10-17,24.91971,31.61943,34.41705,37.12097,38.29688,39.10306,39.81084,40.34452,40.88762,41.39888,41.94909,42.53663,43.21123,43.87058,44.60672,45.49084,46.44525,47.81598,50.04374,52.69222,55.49557,59.15044,61.86608,41.0
3,md,UMich-RidgeTfReg,2020-10-05,2020-10-24,22.4419,29.17522,33.38667,36.73065,37.96227,38.85273,39.57638,40.18388,40.79132,41.38148,41.93543,42.48836,43.0572,43.73643,44.40249,45.21063,45.99914,46.93957,48.30339,50.89595,54.53644,57.67029,60.54831,55.0
4,md,UMich-RidgeTfReg,2020-10-05,2020-10-31,28.86337,32.94186,36.05593,38.96199,40.25622,41.0572,41.68913,42.30312,42.91169,43.44902,44.00559,44.60675,45.21411,45.82694,46.46503,47.18074,47.91645,48.8221,50.21087,53.04497,56.54432,59.98087,62.17056,56.0
1,ma,UMich-RidgeTfReg,2020-10-05,2020-10-10,48.53813,64.0372,86.83928,95.58853,100.3041,104.0252,106.1535,107.6328,108.7495,109.8693,110.9468,111.9621,113.0425,114.0883,115.4215,116.9431,118.9184,121.2122,124.7821,129.067,137.7026,153.8433,168.8581,31.0
2,ma,UMich-RidgeTfReg,2020-10-05,2020-10-17,56.31313,78.10824,91.62748,99.41649,104.4488,108.2484,110.2661,111.5178,112.7505,113.9033,114.9873,116.043,117.2045,118.4267,119.75,121.3419,123.6141,126.6569,130.8617,135.1414,150.2087,171.7363,188.9554,58.0
3,ma,UMich-RidgeTfReg,2020-10-05,2020-10-24,78.57442,95.77294,99.34943,102.7604,107.3144,111.122,113.6051,114.2018,114.8071,115.4312,116.3534,117.6944,118.6124,119.6533,120.1459,121.8601,124.2372,126.1479,128.9169,132.1281,139.271,148.2839,150.2215,52.0
4,ma,UMich-RidgeTfReg,2020-10-05,2020-10-31,55.47622,74.46442,93.03387,99.68414,104.3839,108.3119,110.8612,112.4195,113.7102,114.709,115.7991,116.9845,118.1257,119.3863,120.8275,122.4155,124.5478,126.8031,130.0052,133.8649,140.4879,154.7072,169.0769,71.0
1,mi,UMich-RidgeTfReg,2020-10-05,2020-10-10,46.76868,53.38833,60.6939,68.84723,72.74893,75.01431,76.65771,78.0299,79.47712,80.61338,81.68353,82.68735,83.85309,85.10143,86.63583,88.85938,91.41719,94.17381,98.05999,106.625,120.319,147.6095,154.8705,94.0
2,mi,UMich-RidgeTfReg,2020-10-05,2020-10-17,49.77934,56.1094,62.22018,70.8258,74.28605,76.32866,77.9212,79.4676,80.98452,82.19292,83.2985,84.33008,85.39731,86.46837,87.74994,89.39528,91.70045,94.57073,99.13009,107.4553,128.7496,152.4806,178.1809,121.0
3,mi,UMich-RidgeTfReg,2020-10-05,2020-10-24,50.88883,56.84012,62.89398,70.74031,75.16296,77.623,79.32295,80.8063,82.22547,83.48563,84.65457,85.73073,86.82412,88.06104,89.43077,91.1431,93.2985,95.94732,99.80054,107.313,121.0756,148.7127,161.7657,182.0
4,mi,UMich-RidgeTfReg,2020-10-05,2020-10-31,52.10637,57.91569,63.87027,71.43748,76.17024,78.72829,80.48795,82.11742,83.64597,84.93691,86.12304,87.22354,88.35623,89.6772,91.12134,92.89009,95.4305,98.55023,102.2509,111.3901,126.8472,152.3059,164.6833,177.0
1,mn,UMich-RidgeTfReg,2020-10-05,2020-10-10,49.23402,52.20946,53.54376,55.55473,57.04414,58.08411,58.76938,59.34996,59.89877,60.40168,60.88373,61.42357,61.96494,62.57661,63.20212,63.98643,64.86091,66.0252,67.59093,70.20266,73.87822,76.25877,79.82076,58.0
2,mn,UMich-RidgeTfReg,2020-10-05,2020-10-17,50.14875,52.57483,54.08522,55.87865,57.25725,58.32815,59.00291,59.63709,60.15272,60.64388,61.11969,61.58448,62.11159,62.70394,63.35439,64.07359,65.0339,66.12143,67.37018,69.21566,73.54355,75.98808,78.67564,86.0
3,mn,UMich-RidgeTfReg,2020-10-05,2020-10-24,52.23905,54.24994,55.71963,57.89228,59.42212,60.4259,61.09864,61.63182,62.08169,62.53353,62.99328,63.45816,63.9655,64.51652,65.10626,65.90736,66.85081,67.90841,69.30317,72.12584,76.13892,78.6633,82.15691,111.0
4,mn,UMich-RidgeTfReg,2020-10-05,2020-10-31,51.43802,53.98885,55.36683,57.38502,58.84758,59.90722,60.72179,61.31721,61.9587,62.581,63.1776,63.75787,64.35466,64.96867,65.6676,66.52996,67.45138,68.61465,69.99181,72.61953,76.23085,78.31939,81.57409,130.0
1,ms,UMich-RidgeTfReg,2020-10-05,2020-10-10,91.61464,95.02618,96.87272,99.08481,100.7371,102.1876,103.5781,104.7504,105.9844,107.0765,108.169,109.2199,110.2965,111.5783,112.9321,114.2808,115.6364,117.1235,119.1964,122.0448,128.7718,135.4175,141.3944,85.0
2,ms,UMich-RidgeTfReg,2020-10-05,2020-10-17,90.42856,94.74906,96.73146,98.79728,100.5594,102.2345,103.6451,104.8875,105.9909,107.0301,108.0538,109.0923,110.1592,111.4409,112.9027,114.3727,115.9391,117.521,119.4422,122.7382,129.8914,136.2175,141.4062,75.0
3,ms,UMich-RidgeTfReg,2020-10-05,2020-10-24,93.19348,98.71299,101.3533,103.8024,105.6307,107.3371,108.9375,110.4283,111.6242,112.7584,113.8837,114.9447,116.2295,117.5692,118.9536,120.3362,121.7753,123.4512,125.4787,128.5597,135.5332,144.3476,149.2656,84.0
4,ms,UMich-RidgeTfReg,2020-10-05,2020-10-31,96.78031,99.65383,101.451,103.6577,105.2624,106.593,107.8209,109.1358,110.4686,111.6223,112.605,113.5976,114.7447,116.0044,117.3824,118.8757,120.5372,122.1683,124.1622,127.3599,134.0007,142.5621,146.874,79.0
1,mo,UMich-RidgeTfReg,2020-10-05,2020-10-10,78.99549,81.75598,83.22873,84.83497,85.96439,86.97859,87.99997,89.03815,89.98493,90.91107,91.78712,92.74735,93.75521,94.77876,96.07891,97.56518,99.27132,101.4991,104.3711,109.1729,116.3437,124.1047,138.6579,243.0
2,mo,UMich-RidgeTfReg,2020-10-05,2020-10-17,92.17208,96.17804,97.81426,99.48086,100.6988,101.7577,102.6855,103.5557,104.5033,105.4011,106.3188,107.2016,108.1203,109.127,110.1869,111.4002,112.8799,114.7502,117.4628,122.5942,130.4011,140.9187,161.7731,159.0
3,mo,UMich-RidgeTfReg,2020-10-05,2020-10-24,81.46037,84.97774,86.6183,87.96111,88.98744,89.83136,90.78751,91.63045,92.56682,93.46427,94.4282,95.28303,96.24256,97.26328,98.43257,99.9042,101.5174,103.5221,106.3224,111.2403,118.479,130.7632,151.1275,232.0
4,mo,UMich-RidgeTfReg,2020-10-05,2020-10-31,72.43298,75.78997,77.30021,79.06201,80.05261,80.97182,81.89485,82.85882,83.80044,84.65516,85.52894,86.40992,87.33441,88.29654,89.3032,90.61188,92.19915,94.24242,96.78673,101.6711,110.4504,118.3836,138.845,228.0
1,mt,UMich-RidgeTfReg,2020-10-05,2020-10-10,13.21201,13.55152,13.86951,14.25093,14.4476,14.56892,14.67133,14.78457,14.88077,14.93852,15.00775,15.08942,15.21614,15.33507,15.44524,15.59413,15.89907,16.23616,16.69084,17.30796,18.40754,19.04165,19.80533,23.0
2,mt,UMich-RidgeTfReg,2020-10-05,2020-10-17,13.07778,13.46133,13.7125,14.08281,14.35134,14.48378,14.578,14.64424,14.69741,14.74357,14.79287,14.8468,14.92282,15.01601,15.20084,15.38562,15.68662,15.97673,16.48668,17.19703,18.24333,18.99705,19.6877,30.0
3,mt,UMich-RidgeTfReg,2020-10-05,2020-10-24,12.51914,12.91109,13.17947,13.57921,13.78729,13.89081,13.95302,14.01283,14.06788,14.11733,14.1723,14.24145,14.33411,14.46723,14.66514,14.92286,15.17857,15.53417,15.97823,16.56384,17.71253,18.4606,19.21173,55.0
4,mt,UMich-RidgeTfReg,2020-10-05,2020-10-31,11.55942,12.23316,12.56985,12.9432,13.18287,13.33262,13.44392,13.51901,13.58743,13.64156,13.70379,13.76145,13.84855,13.99158,14.20186,14.3761,14.56532,14.82842,15.23481,15.79616,17.54123,18.40704,19.32615,81.0
1,ne,UMich-RidgeTfReg,2020-10-05,2020-10-10,12.3451,13.77699,14.88253,15.64184,15.95181,16.19674,16.38912,16.56075,16.72022,16.90156,17.10994,17.36923,17.74159,18.22949,18.7799,19.45715,20.10606,20.89512,21.96891,23.57542,25.9489,29.31283,31.09209,22.0
2,ne,UMich-RidgeTfReg,2020-10-05,2020-10-17,13.57762,14.98594,16.19079,16.74577,17.03646,17.26435,17.43279,17.62845,17.81339,18.00214,18.26235,18.57166,18.99332,19.46126,20.0373,20.6998,21.35672,21.94757,23.24244,24.83245,27.37719,30.14995,32.00964,28.0
3,ne,UMich-RidgeTfReg,2020-10-05,2020-10-24,13.14456,14.1708,15.35563,15.88257,16.17076,16.36464,16.51865,16.66672,16.82064,17.0049,17.21,17.48432,17.8524,18.29649,18.93827,19.69833,20.36743,20.92943,22.26204,23.79774,26.31317,29.58824,31.3386,48.0
4,ne,UMich-RidgeTfReg,2020-10-05,2020-10-31,13.64107,14.65611,15.87216,16.6166,16.99229,17.2332,17.46902,17.66026,17.84634,18.05456,18.27851,18.58101,18.99809,19.53324,20.12081,20.79272,21.54851,22.32058,23.33654,25.05526,27.80157,30.97402,32.42461,57.0
1,nv,UMich-RidgeTfReg,2020-10-05,2020-10-10,33.3717,34.78238,35.9757,37.69917,38.98963,39.91228,40.6742,41.34774,41.94193,42.52398,43.12922,43.71462,44.38729,45.17744,46.01645,47.00309,48.321,50.45663,52.49253,54.68912,58.60953,63.39949,64.99938,39.0
2,nv,UMich-RidgeTfReg,2020-10-05,2020-10-17,31.81049,34.25742,35.72795,37.50087,38.56629,39.36722,40.07019,40.75028,41.39779,42.04185,42.62011,43.25909,43.94797,44.65198,45.52392,46.58799,47.87384,50.14682,52.50106,55.00664,60.36724,63.64436,65.07965,48.0
3,nv,UMich-RidgeTfReg,2020-10-05,2020-10-24,32.76318,34.17827,35.50548,37.22332,38.35856,39.19637,39.89537,40.5398,41.09811,41.69458,42.26086,42.8927,43.57051,44.27632,45.18448,46.09909,47.32113,49.44788,51.70643,53.55078,56.5971,62.93945,64.13073,36.0
4,nv,UMich-RidgeTfReg,2020-10-05,2020-10-31,37.69382,39.41688,40.64513,42.50975,43.42336,44.12572,44.75322,45.36196,45.94489,46.49893,47.04854,47.6606,48.30277,49.08426,49.94603,50.95457,52.06771,54.06894,56.26845,58.22166,61.71539,66.46345,68.32343,34.0
1,nh,UMich-RidgeTfReg,2020-10-05,2020-10-10,0.0,0.9272004,1.992748,3.15272,3.842978,4.304094,4.652532,4.930623,5.134931,5.285123,5.421084,5.555471,5.694527,5.859623,6.038076,6.285231,6.587025,6.977623,7.596348,8.636835,12.23444,13.77943,17.34843,13.0
2,nh,UMich-RidgeTfReg,2020-10-05,2020-10-17,1.049066,2.059362,2.995851,4.350287,5.029168,5.441516,5.698083,5.955088,6.120178,6.288037,6.439774,6.576899,6.730618,6.889835,7.087798,7.341667,7.601422,8.034701,8.695201,9.891163,12.98516,15.334,17.60864,11.0
3,nh,UMich-RidgeTfReg,2020-10-05,2020-10-24,2.49968,3.657806,4.545631,5.885479,6.706495,7.098398,7.329918,7.511525,7.662737,7.785444,7.909506,8.0235,8.161639,8.317322,8.515998,8.761232,9.038621,9.447327,10.10951,11.62405,14.71762,17.15346,20.73015,7.0
4,nh,UMich-RidgeTfReg,2020-10-05,2020-10-31,4.017442,4.982141,6.328032,7.532329,8.221421,8.638831,8.9431,9.194596,9.370822,9.534925,9.673672,9.813659,9.964466,10.16253,10.36599,10.59751,10.86774,11.24283,11.78773,12.85866,15.88209,17.17891,19.58556,10.0
1,nj,UMich-RidgeTfReg,2020-10-05,2020-10-10,94.67152,116.877,133.8452,150.6278,162.1248,170.8885,178.2816,183.5677,187.2057,190.143,192.9555,195.4458,197.8722,200.2821,203.1513,206.3031,210.4318,216.5978,228.9595,247.5353,307.9564,404.826,493.8433,36.0
2,nj,UMich-RidgeTfReg,2020-10-05,2020-10-17,100.2432,119.4925,137.3053,157.8851,172.1617,181.3724,188.0262,193.1656,197.38,201.8244,205.8069,209.2974,212.8763,216.5897,220.4877,224.8013,229.7261,236.0744,244.6592,261.1005,306.3483,408.5471,488.3735,33.0
3,nj,UMich-RidgeTfReg,2020-10-05,2020-10-24,120.3402,144.8839,164.2416,184.8541,197.8357,206.4832,213.0977,218.1863,222.5007,226.4534,230.7971,234.7127,238.3568,241.7925,246.2895,251.4973,256.617,262.5978,271.8306,288.4746,330.8783,428.6427,480.2226,77.0
4,nj,UMich-RidgeTfReg,2020-10-05,2020-10-31,136.9933,169.5181,192.3417,214.732,224.2934,232.0847,238.4739,244.5484,248.6737,252.9877,256.439,259.1513,262.1244,265.5685,270.072,275.8881,282.9745,293.2993,302.3196,322.1402,393.3716,470.6383,532.6553,69.0
1,nm,UMich-RidgeTfReg,2020-10-05,2020-10-10,20.72169,21.61237,22.44287,23.46125,24.08167,24.45615,24.75633,25.06457,25.3589,25.65143,25.93548,26.25903,26.57977,26.8822,27.21414,27.58507,27.96618,28.46361,29.12817,30.03221,31.08913,31.766,32.49586,17.0
2,nm,UMich-RidgeTfReg,2020-10-05,2020-10-17,23.93879,24.72229,25.31968,26.18109,26.79252,27.215,27.544,27.85346,28.16318,28.48288,28.82494,29.18496,29.55266,29.87669,30.21369,30.61225,31.05126,31.56598,32.23415,33.2665,34.25962,34.91053,35.76174,22.0
3,nm,UMich-RidgeTfReg,2020-10-05,2020-10-24,24.4544,25.39122,25.97017,26.81303,27.42725,27.88628,28.22962,28.55521,28.90354,29.22025,29.54758,29.84403,30.19014,30.50858,30.89184,31.27968,31.735,32.27376,32.92514,33.87725,34.89012,35.47576,35.9751,36.0
4,nm,UMich-RidgeTfReg,2020-10-05,2020-10-31,26.34117,27.41796,28.13871,29.12722,29.69535,30.10056,30.38592,30.67946,30.98023,31.31619,31.63171,31.92189,32.24253,32.54897,32.90467,33.32441,33.73175,34.16314,34.80595,35.78358,36.85761,37.42438,38.39816,53.0
1,ny,UMich-RidgeTfReg,2020-10-05,2020-10-10,0.0,0.0,0.0,73.33366,90.74996,97.89038,102.4925,105.6308,108.2042,110.1929,111.9407,113.8921,115.9634,118.0077,120.3289,123.7462,128.1216,133.5364,141.732,161.2409,217.1118,304.8005,361.63,89.0
2,ny,UMich-RidgeTfReg,2020-10-05,2020-10-17,0.0,0.0,0.0,80.35687,104.0328,113.5017,118.264,121.66,124.2254,126.5076,128.7259,130.6895,132.6583,134.8487,137.1372,139.7707,143.2321,148.3947,157.4871,173.3187,226.4471,314.4148,371.1856,80.0
3,ny,UMich-RidgeTfReg,2020-10-05,2020-10-24,0.0,0.0,57.71458,110.6958,122.6142,128.6951,132.059,134.75,136.7394,138.5133,140.2015,141.9775,143.6399,145.4743,147.4956,150.1212,154.1363,160.0372,170.3583,193.5353,247.3472,321.8741,361.8691,87.0
4,ny,UMich-RidgeTfReg,2020-10-05,2020-10-31,0.0,0.0,0.0,98.94264,122.5863,132.7445,138.7787,142.1593,145.0712,147.4731,149.529,151.2492,153.2985,155.5446,157.944,160.362,163.8988,168.7144,178.0701,190.097,230.8197,294.4616,347.0708,96.0
1,nc,UMich-RidgeTfReg,2020-10-05,2020-10-10,160.5015,164.203,167.4326,170.9102,173.0709,174.821,176.1905,177.5409,178.8512,180.1627,181.4381,182.8112,184.3457,186.054,187.9978,190.0095,192.0472,194.2075,196.9385,200.6311,205.2655,209.5748,216.8312,136.0
2,nc,UMich-RidgeTfReg,2020-10-05,2020-10-17,154.1559,157.9562,161.2221,164.8034,167.0232,168.6816,170.0272,171.2795,172.5114,173.6773,174.9944,176.4046,177.9615,179.5641,181.2755,183.2176,185.2918,187.6456,190.2972,194.032,199.1668,203.9073,213.6185,164.0
3,nc,UMich-RidgeTfReg,2020-10-05,2020-10-24,155.3407,158.1897,161.7822,165.8112,168.3726,170.0855,171.7116,173.1687,174.5021,175.8391,177.2002,178.6625,179.9964,181.6049,183.4631,185.3145,187.2916,189.676,192.3716,195.817,201.139,205.3456,211.7201,215.0
4,nc,UMich-RidgeTfReg,2020-10-05,2020-10-31,163.3871,165.8179,167.3292,168.8726,170.0621,170.8417,171.6161,172.5428,173.2023,173.923,174.8011,175.5853,176.5916,177.6606,178.6703,179.851,181.0124,182.0492,183.7268,185.6288,189.4302,191.7249,193.448,234.0
1,nd,UMich-RidgeTfReg,2020-10-05,2020-10-10,55.07775,55.57652,56.03177,56.55177,56.87537,57.13652,57.36335,57.5651,57.73951,57.92291,58.0838,58.25817,58.43501,58.60202,58.78702,59.00484,59.24038,59.53374,59.91334,60.48974,61.27597,61.9557,62.54035,65.0
2,nd,UMich-RidgeTfReg,2020-10-05,2020-10-17,70.25632,70.80865,71.26632,71.77391,72.16776,72.43543,72.68743,72.91865,73.1351,73.3442,73.56525,73.75341,73.97274,74.20221,74.42919,74.68385,74.9891,75.30114,75.70624,76.19859,77.02504,77.70802,78.44466,63.0
3,nd,UMich-RidgeTfReg,2020-10-05,2020-10-24,94.51871,94.89235,95.33699,95.80536,96.12865,96.39816,96.63611,96.87599,97.08442,97.29991,97.5387,97.781,98.02443,98.28858,98.55224,98.85373,99.16366,99.50888,99.92919,100.4603,101.2698,102.0664,102.9519,49.0
4,nd,UMich-RidgeTfReg,2020-10-05,2020-10-31,126.7739,127.3063,127.7704,128.3357,128.7358,129.1065,129.429,129.7937,130.152,130.502,130.8834,131.2471,131.5834,131.9496,132.2847,132.6229,132.9468,133.3275,133.7101,134.1925,135.1054,135.9606,136.9236,76.0
1,oh,UMich-RidgeTfReg,2020-10-05,2020-10-10,124.2848,139.8154,145.1445,149.7255,153.3743,155.8106,158.0425,160.4476,162.5586,164.5564,166.6703,168.7037,170.9428,173.2171,175.4186,178.0417,181.0842,184.856,189.3299,195.1032,207.2137,223.6889,238.8372,147.0
2,oh,UMich-RidgeTfReg,2020-10-05,2020-10-17,78.75525,108.5281,127.3703,136.7336,142.3782,146.7553,151.8085,155.53,159.1219,163.1064,167.205,171.9678,175.5514,179.1453,182.7097,187.1288,191.3412,194.9316,199.8618,207.5965,240.5744,268.5744,303.5725,171.0
3,oh,UMich-RidgeTfReg,2020-10-05,2020-10-24,129.1259,142.2699,147.7727,152.2282,155.3322,157.7615,159.8564,161.8966,163.8317,165.7589,167.7941,169.8157,171.8079,173.9744,176.2814,178.5848,181.6346,184.9579,188.8247,193.5161,202.3284,213.3002,229.1517,220.0
4,oh,UMich-RidgeTfReg,2020-10-05,2020-10-31,130.8899,145.5527,152.0574,156.9871,160.1818,162.7418,164.7335,166.9093,168.6019,170.5774,172.4432,174.4408,176.3435,178.4041,180.6989,183.1662,186.0101,189.5175,193.6484,198.3772,206.243,219.6486,239.9563,270.0
1,ok,UMich-RidgeTfReg,2020-10-05,2020-10-10,38.32788,39.45432,40.61875,41.89373,42.89055,43.60433,44.19829,44.71112,45.17867,45.60482,46.02788,46.41679,46.82647,47.23649,47.67223,48.10942,48.61252,49.19507,49.9129,50.79424,52.24822,53.46745,54.78326,44.0
2,ok,UMich-RidgeTfReg,2020-10-05,2020-10-17,32.33138,33.53249,34.77699,36.00697,36.99633,37.65077,38.14533,38.58539,38.96815,39.33361,39.68049,40.04101,40.39006,40.75169,41.12193,41.5303,42.04012,42.63533,43.37818,44.3544,45.6714,46.88443,47.77621,67.0
3,ok,UMich-RidgeTfReg,2020-10-05,2020-10-24,36.32606,37.90839,39.07974,40.49392,41.50988,42.21298,42.84929,43.33446,43.83281,44.28442,44.6604,45.10124,45.4941,45.90352,46.28453,46.77365,47.25899,47.89708,48.5554,49.48828,50.8986,51.99491,52.92891,83.0
4,ok,UMich-RidgeTfReg,2020-10-05,2020-10-31,29.58758,31.1437,32.27392,33.26061,34.10982,34.84759,35.41477,35.95097,36.34679,36.73117,37.09357,37.45606,37.81796,38.19036,38.55648,38.97499,39.42913,40.00519,40.75993,41.60363,43.0314,44.2018,45.98463,92.0
1,or,UMich-RidgeTfReg,2020-10-05,2020-10-10,16.97707,17.44623,17.92643,18.47761,18.86327,19.17403,19.49139,19.7839,20.05028,20.31878,20.61816,20.918,21.27028,21.60727,21.95651,22.35604,22.79312,23.25192,23.90528,24.68841,26.03424,26.97707,27.74426,28.0
2,or,UMich-RidgeTfReg,2020-10-05,2020-10-17,19.40256,19.89977,20.44228,20.94616,21.35208,21.65101,21.93177,22.23132,22.50173,22.80722,23.11513,23.46205,23.82377,24.18266,24.51463,24.91072,25.37753,25.87846,26.46661,27.36646,28.73598,29.60788,30.28547,20.0
3,or,UMich-RidgeTfReg,2020-10-05,2020-10-24,18.51621,19.19213,19.60462,20.14043,20.51048,20.82704,21.11392,21.38164,21.65241,21.93576,22.22337,22.54696,22.87928,23.21273,23.56768,23.96212,24.39895,24.89189,25.53391,26.39535,27.846,28.72617,29.53742,34.0
4,or,UMich-RidgeTfReg,2020-10-05,2020-10-31,17.59081,18.29643,18.74561,19.20666,19.52353,19.81561,20.08525,20.37179,20.6533,20.9468,21.23733,21.58678,21.93923,22.35623,22.73751,23.13085,23.56238,24.09281,24.69857,25.39024,26.59056,27.58296,28.61385,36.0
1,pa,UMich-RidgeTfReg,2020-10-05,2020-10-10,71.96928,85.21179,109.673,127.8592,131.1055,133.2271,134.6679,136.0172,137.3105,138.4437,139.7485,141.0836,142.6943,144.47,146.1805,148.3117,150.8273,154.0558,157.6446,162.019,171.4106,189.0062,208.1965,141.0
2,pa,UMich-RidgeTfReg,2020-10-05,2020-10-17,65.86906,82.13309,110.6082,122.0612,125.3066,127.4395,129.1798,130.601,131.9207,133.0825,134.3643,135.6912,137.3237,139.2298,141.1814,143.1388,145.5632,148.5917,152.9777,157.582,167.8034,187.4636,209.6875,121.0
3,pa,UMich-RidgeTfReg,2020-10-05,2020-10-24,67.72403,87.32543,107.4018,130.0751,133.7482,136.0499,137.835,139.2616,140.5994,141.8325,142.9571,144.4399,145.9056,147.6316,149.284,151.1459,153.5378,156.5601,160.1345,164.9017,171.9582,184.0127,203.6008,190.0
4,pa,UMich-RidgeTfReg,2020-10-05,2020-10-31,94.87142,109.8066,125.3166,139.1712,142.9501,145.0073,146.5832,147.9888,149.3197,150.6047,151.9192,153.2002,154.795,156.7119,158.5556,160.5416,163.0759,166.3898,169.7963,173.5265,185.9743,213.7901,249.0775,161.0
1,ri,UMich-RidgeTfReg,2020-10-05,2020-10-10,5.791243,7.604832,10.00112,12.79809,14.42978,15.21737,15.69067,16.06543,16.41022,16.77415,17.1438,17.47938,17.82908,18.16121,18.52825,18.95262,19.42608,20.17717,21.34811,23.65995,27.27108,30.22971,32.45848,17.0
2,ri,UMich-RidgeTfReg,2020-10-05,2020-10-17,4.229042,6.376968,8.782627,11.64101,13.34998,14.25121,14.7265,15.09885,15.44912,15.78649,16.12195,16.40948,16.71704,17.01633,17.34563,17.7466,18.29808,19.03186,19.93093,22.05675,25.71957,28.78146,30.69051,26.0
3,ri,UMich-RidgeTfReg,2020-10-05,2020-10-24,4.541092,6.211085,9.211569,11.75422,13.52624,14.33018,14.78402,15.12689,15.42185,15.75804,16.12012,16.39789,16.71544,17.0029,17.33595,17.67052,18.14938,18.77958,19.6455,22.31224,26.15784,29.93417,31.44265,17.0
