h,geo_value,forecaster,forecast_date,target_date,forecast_0.01,forecast_0.025,forecast_0.05,forecast_0.1,forecast_0.15,forecast_0.2,forecast_0.25,forecast_0.3,forecast_0.35,forecast_0.4,forecast_0.45,forecast_0.5,forecast_0.55,forecast_0.6,forecast_0.65,forecast_0.7,forecast_0.75,forecast_0.8,forecast_0.85,forecast_0.9,forecast_0.95,forecast_0.975,forecast_0.99,deaths
3,gu,CEID-Walk,2021-04-05,2021-04-24,0.0,0.0,0.0,0.0,0.0,0.372,0.655,1.348,1.512,1.745,2.269,2.498,2.97,3.308,3.898,4.506,5.144,5.659,5.981,6.306,7.356,8.222,8.546,0.0
4,gu,CEID-Walk,2021-04-05,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581,1.649,2.142,2.368,2.818,3.182,3.559,3.899,4.393,5.069,5.699,6.285,6.719,7.525,8.754,10.676,0.0
1,mp,CEID-Walk,2021-04-05,2021-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,mp,CEID-Walk,2021-04-05,2021-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,mp,CEID-Walk,2021-04-05,2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,mp,CEID-Walk,2021-04-05,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,pr,CEID-Walk,2021-04-05,2021-04-10,6.461,8.261,8.576,9.705,10.586,11.028,11.696,12.193,12.649,13.331,13.828,14.067,14.91,15.129,15.462,15.624,16.595,17.298,17.917,19.753,21.126,21.89,22.328,28.0
2,pr,CEID-Walk,2021-04-05,2021-04-17,1.837,3.232,3.705,7.115,8.591,9.892,10.498,11.026,11.351,12.565,12.914,13.709,14.482,15.52,15.999,17.29,18.031,19.174,20.449,21.415,23.754,24.253,26.186,46.0
3,pr,CEID-Walk,2021-04-05,2021-04-24,0.0,1.514,2.866,4.133,6.786,8.472,8.928,9.819,11.077,11.826,12.837,13.551,14.003,14.964,15.357,16.892,18.185,19.037,21.1,22.932,25.069,26.07,28.819,64.0
4,pr,CEID-Walk,2021-04-05,2021-05-01,0.0,0.294,1.811,5.209,5.779,6.946,8.19,9.734,10.554,11.671,11.996,12.918,14.412,15.638,16.157,17.092,18.513,20.628,22.66,23.349,26.494,27.308,28.854,49.0
1,vi,CEID-Walk,2021-04-05,2021-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.175,0.268,0.398,0.649,0.808,0.954,1.197,1.649,1.944,2.491,0.0
2,vi,CEID-Walk,2021-04-05,2021-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.346,0.514,0.654,0.822,1.001,1.227,1.431,1.619,1.999,2.39,2.652,0.0
3,vi,CEID-Walk,2021-04-05,2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065,0.273,0.408,0.568,0.918,1.123,1.424,1.914,2.359,2.793,2.955,1.0
4,vi,CEID-Walk,2021-04-05,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.257,0.46,0.556,0.671,0.794,1.11,1.313,1.868,2.267,2.601,3.019,4.486,0.0
1,us,CEID-Walk,2021-04-05,2021-04-10,3644.298,3773.653,4215.148,4690.825,4948.215,5152.242,5294.046,5491.0,5596.201,5730.49,5806.784,5897.302,6011.533,6188.554,6264.376,6517.143,6636.311,6726.307,7038.142,7305.698,7642.854,8298.013,8989.557,6877.0
2,us,CEID-Walk,2021-04-05,2021-04-17,3284.97,3449.525,3661.531,4087.677,4447.456,4611.984,4891.276,5135.818,5400.872,5530.202,5672.509,5924.464,6228.856,6475.773,6656.86,6815.48,6912.695,7314.466,7584.667,7860.467,8667.422,9577.471,10392.15,5028.0
3,us,CEID-Walk,2021-04-05,2021-04-24,2019.063,2393.111,3141.797,3405.723,3690.003,4022.432,4656.684,4971.042,5402.156,5809.822,5940.965,6304.608,6453.122,6781.0,7017.263,7243.78,7527.64,7928.034,8317.126,8810.928,9491.16,10121.28,10721.65,5034.0
4,us,CEID-Walk,2021-04-05,2021-05-01,1635.114,2264.42,2714.103,3134.461,3596.854,3813.33,4455.008,4975.928,5686.189,5983.117,6264.613,6602.96,6857.927,7048.765,7299.583,7425.163,7921.658,8162.488,8494.287,8799.448,9983.51,10420.21,11010.55,4871.0
1,al,CEID-Walk,2021-04-12,2021-04-17,2.585,11.203,13.143,27.413,40.082,49.791,53.145,56.151,61.16,64.546,72.279,80.632,84.489,86.26,90.113,94.995,98.927,107.005,112.451,120.205,125.833,136.305,161.861,78.0
2,al,CEID-Walk,2021-04-12,2021-04-24,0.0,0.0,4.384,15.693,39.461,47.664,49.734,54.029,56.77,66.309,72.333,80.152,84.012,90.804,99.409,109.003,112.249,118.5,132.716,142.65,160.184,172.316,208.655,61.0
3,al,CEID-Walk,2021-04-12,2021-05-01,0.0,0.0,0.0,1.496,22.775,36.518,44.439,49.673,53.311,62.672,66.8,78.685,83.352,89.928,104.542,116.391,128.498,135.038,150.545,165.672,176.704,195.285,221.141,62.0
4,al,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,0.0,0.0,0.88,9.996,32.857,42.655,54.438,68.141,72.51,85.507,95.636,106.779,112.635,129.725,139.973,164.105,170.41,184.018,193.837,224.85,261.823,65.0
1,ak,CEID-Walk,2021-04-12,2021-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.805,1.388,1.877,2.13,2.396,2.833,3.213,4.578,5.354,5.718,20.0
2,ak,CEID-Walk,2021-04-12,2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397,0.8,0.986,1.646,1.892,2.43,2.863,3.379,4.165,4.431,5.355,6.0,6.52,0.0
3,ak,CEID-Walk,2021-04-12,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.829,1.06,1.643,2.307,3.322,3.799,4.106,4.804,6.38,8.223,8.922,9.944,13.0
4,ak,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,1.088,1.54,1.924,2.961,3.604,4.574,5.257,6.904,8.719,9.604,9.779,2.0
1,az,CEID-Walk,2021-04-12,2021-04-17,0.0,0.0,24.026,31.318,35.229,44.149,65.447,83.832,89.261,98.11,102.962,107.512,112.155,115.341,117.711,127.602,135.277,143.953,148.223,161.02,194.319,208.564,230.057,59.0
2,az,CEID-Walk,2021-04-12,2021-04-24,0.0,0.0,0.0,11.01,24.318,38.866,50.501,60.147,65.563,74.604,82.553,92.319,97.774,103.469,118.085,128.497,153.108,161.915,165.216,197.485,226.072,259.246,317.301,109.0
3,az,CEID-Walk,2021-04-12,2021-05-01,0.0,0.0,0.0,0.0,8.025,22.072,38.874,46.204,56.625,63.646,73.225,82.079,98.349,109.619,115.62,135.336,142.65,156.038,180.216,221.185,278.094,343.86,372.704,78.0
4,az,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,0.0,0.0,0.0,21.024,46.77,52.831,60.613,79.684,92.777,102.141,107.32,112.793,124.707,133.482,154.119,185.366,197.836,218.635,287.886,341.823,425.359,69.0
1,ar,CEID-Walk,2021-04-12,2021-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.348,6.435,11.918,16.922,21.197,23.612,27.967,33.16,40.638,42.828,47.832,49.674,56.825,67.398,82.125,87.769,32.0
2,ar,CEID-Walk,2021-04-12,2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.217,12.808,21.261,28.754,36.831,39.71,43.627,47.651,58.277,75.943,83.856,96.551,107.886,122.782,24.0
3,ar,CEID-Walk,2021-04-12,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.408,9.672,16.684,28.758,35.626,42.707,50.167,54.88,60.06,69.652,85.633,110.001,121.431,142.783,24.0
4,ar,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.481,7.159,10.877,16.091,22.615,37.744,44.384,53.377,58.835,73.285,98.023,130.242,150.242,163.08,19.0
1,ca,CEID-Walk,2021-04-12,2021-04-17,0.0,0.0,0.0,0.0,157.298,199.166,268.872,406.967,448.828,511.181,682.602,751.715,868.72,933.958,1045.589,1096.602,1163.315,1257.322,1360.24,1680.823,1933.799,2056.835,2189.547,549.0
2,ca,CEID-Walk,2021-04-12,2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,21.519,259.438,482.179,588.897,647.782,756.096,903.07,1016.023,1156.481,1259.153,1407.394,1574.594,2050.882,2188.718,2479.054,2690.681,2942.941,441.0
3,ca,CEID-Walk,2021-04-12,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.912,316.577,462.777,599.857,790.487,971.847,1091.183,1189.906,1300.634,1401.009,1836.578,2173.492,2468.944,2855.016,3334.322,4111.02,517.0
4,ca,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.389,300.996,543.441,693.927,1018.26,1180.495,1315.147,1650.197,1734.46,1979.07,2595.448,3022.892,3345.972,3777.449,4293.747,375.0
1,co,CEID-Walk,2021-04-12,2021-04-17,0.0,0.0,7.128,11.354,14.225,16.118,21.147,23.159,23.78,25.983,27.251,29.59,30.772,31.895,32.298,33.8,36.134,39.827,41.501,46.12,50.652,57.317,61.977,61.0
2,co,CEID-Walk,2021-04-12,2021-04-24,0.0,0.0,2.609,9.482,11.998,14.299,16.416,19.37,20.47,24.016,28.004,30.348,32.325,34.108,34.601,37.198,41.95,44.057,46.697,51.427,56.785,60.839,78.712,83.0
3,co,CEID-Walk,2021-04-12,2021-05-01,0.0,0.0,0.0,0.674,8.421,12.389,14.3,16.768,20.042,23.527,25.079,27.482,28.832,31.407,35.43,39.326,43.527,47.029,52.452,59.496,66.943,70.829,79.978,67.0
4,co,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,0.0,0.0,2.936,5.759,9.43,11.446,15.472,18.345,21.854,26.488,30.217,33.814,35.874,37.975,47.39,51.742,58.013,61.129,67.334,76.732,93.234,61.0
1,ct,CEID-Walk,2021-04-12,2021-04-17,0.0,0.282,3.827,11.915,17.379,21.309,26.079,28.776,29.88,32.363,37.637,41.269,42.421,44.94,46.004,48.642,52.504,54.607,57.442,62.813,73.339,82.76,87.385,51.0
2,ct,CEID-Walk,2021-04-12,2021-04-24,0.0,0.0,0.0,0.0,8.179,13.92,18.273,26.205,28.163,30.794,31.682,33.596,38.171,45.637,51.16,55.129,59.765,62.25,67.274,74.674,91.633,105.219,108.107,52.0
3,ct,CEID-Walk,2021-04-12,2021-05-01,0.0,0.0,0.0,0.0,0.0,3.209,9.603,16.456,18.414,23.827,27.975,33.966,39.32,43.662,51.558,55.452,60.347,65.323,80.053,85.176,106.835,114.545,120.654,50.0
4,ct,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.394,6.432,9.773,16.845,25.886,30.705,38.12,45.166,49.756,57.142,65.812,70.818,74.865,82.139,93.555,137.536,141.72,40.0
1,de,CEID-Walk,2021-04-12,2021-04-17,0.0,0.0,0.0,2.86,4.024,5.786,6.727,8.457,9.435,10.427,11.015,12.823,13.79,15.62,17.277,18.005,19.427,20.316,21.597,25.373,27.347,28.755,32.585,25.0
2,de,CEID-Walk,2021-04-12,2021-04-24,0.0,0.0,0.0,0.0,0.0,2.621,4.349,5.887,7.865,9.277,10.888,11.837,12.876,14.827,15.952,17.907,21.104,24.217,26.007,31.158,33.99,37.244,43.406,13.0
3,de,CEID-Walk,2021-04-12,2021-05-01,0.0,0.0,0.0,0.0,0.059,0.559,1.62,4.325,6.931,10.231,12.63,14.832,16.297,17.527,19.912,22.234,23.397,25.739,29.802,32.63,37.168,41.24,45.172,11.0
4,de,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.305,3.954,8.309,11.722,16.528,18.273,20.567,21.541,23.444,27.16,29.652,31.504,35.394,42.633,44.137,47.389,10.0
1,dc,CEID-Walk,2021-04-12,2021-04-17,0.654,1.868,3.15,5.089,5.415,6.752,7.43,8.663,9.436,10.2,11.416,11.731,12.191,12.795,13.351,14.029,14.785,15.996,16.739,18.415,20.2,20.994,21.886,14.0
2,dc,CEID-Walk,2021-04-12,2021-04-24,0.0,0.0,0.0,3.061,4.673,5.635,7.41,8.174,8.997,10.016,10.541,11.49,12.169,12.804,13.73,15.276,16.319,17.68,18.98,20.291,21.362,22.666,30.947,4.0
3,dc,CEID-Walk,2021-04-12,2021-05-01,0.0,0.0,0.0,0.903,1.626,2.688,4.461,6.078,7.735,9.346,11.067,12.026,13.508,14.216,14.937,15.875,17.559,19.543,21.654,22.54,23.536,26.699,34.008,6.0
4,dc,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,0.0,0.0,0.171,2.719,3.375,5.039,6.292,7.787,9.072,11.309,12.544,14.269,16.074,16.883,18.3,19.556,21.163,22.575,26.087,27.72,31.669,5.0
1,fl,CEID-Walk,2021-04-12,2021-04-17,102.061,173.736,208.641,237.067,254.819,274.354,292.475,307.49,323.634,337.453,356.919,369.466,381.808,392.649,403.441,419.266,436.231,449.508,468.537,473.33,525.412,592.119,636.916,390.0
2,fl,CEID-Walk,2021-04-12,2021-04-24,6.587,48.874,92.592,162.062,179.419,230.838,266.563,292.251,309.099,334.286,352.521,368.841,392.267,406.319,422.553,442.823,458.519,480.094,504.007,559.153,620.579,653.627,688.56,408.0
3,fl,CEID-Walk,2021-04-12,2021-05-01,0.0,0.0,62.309,139.4,167.951,191.32,227.887,267.808,289.254,331.751,347.456,360.391,387.263,399.913,426.141,446.026,485.72,534.711,577.759,598.808,660.097,729.793,741.996,427.0
4,fl,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,0.0,47.366,116.741,173.419,231.485,245.344,268.179,301.15,342.341,374.617,395.604,420.489,436.847,481.752,504.145,566.652,615.097,636.848,749.47,779.478,798.098,461.0
1,ga,CEID-Walk,2021-04-12,2021-04-17,100.047,118.036,141.193,175.952,195.92,205.378,211.103,223.986,232.858,247.893,260.164,278.419,292.803,308.055,320.185,329.976,349.745,362.459,379.723,399.323,429.167,452.737,458.005,269.0
2,ga,CEID-Walk,2021-04-12,2021-04-24,33.082,46.449,65.796,113.443,141.959,163.872,177.326,185.447,218.106,233.625,251.66,266.881,275.019,287.391,301.063,321.699,344.093,360.444,396.822,431.902,498.763,529.078,552.608,216.0
3,ga,CEID-Walk,2021-04-12,2021-05-01,4.011,17.149,43.445,71.143,111.332,125.423,150.242,180.52,191.788,225.235,243.974,260.012,271.992,282.889,300.598,322.338,347.072,397.79,426.902,486.632,572.649,591.649,711.842,239.0
4,ga,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,0.0,38.921,73.814,107.2,154.601,184.25,194.134,212.58,236.01,260.59,278.429,298.969,326.862,353.346,376.809,403.099,416.919,483.514,612.239,673.033,707.332,156.0
1,hi,CEID-Walk,2021-04-12,2021-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409,1.163,2.063,2.497,3.308,3.703,4.069,4.656,5.053,5.71,6.319,7.873,10.121,11.833,15.274,15.962,3.0
2,hi,CEID-Walk,2021-04-12,2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456,1.444,2.431,2.866,3.626,4.43,4.976,5.754,6.175,7.3,8.395,9.68,11.872,14.851,16.264,17.793,4.0
3,hi,CEID-Walk,2021-04-12,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.894,1.898,2.57,3.332,4.502,4.929,5.391,6.775,8.329,8.816,10.517,12.643,16.2,22.336,23.923,5.0
4,hi,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727,1.269,2.058,2.804,3.508,4.171,5.542,6.762,8.174,9.265,10.798,14.605,18.763,21.664,21.886,4.0
1,id,CEID-Walk,2021-04-12,2021-04-17,0.0,0.263,4.536,9.091,11.131,15.177,17.402,18.699,19.783,22.605,24.323,25.927,28.341,30.156,31.695,33.045,34.834,35.993,38.278,39.551,43.087,47.475,52.629,24.0
2,id,CEID-Walk,2021-04-12,2021-04-24,0.0,0.0,0.0,0.843,5.697,10.454,13.704,14.885,16.527,18.369,20.494,22.033,26.318,29.278,31.535,34.626,38.127,41.219,43.21,49.159,59.663,65.769,71.001,14.0
3,id,CEID-Walk,2021-04-12,2021-05-01,0.0,0.0,0.0,0.0,2.436,4.983,10.498,12.808,16.589,17.261,19.774,22.167,26.666,28.119,33.028,37.203,40.784,45.224,48.033,58.845,67.106,71.873,90.386,15.0
4,id,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,0.0,0.0,0.0,2.361,8.314,10.752,13.53,16.76,20.597,24.07,26.857,30.039,37.048,41.287,44.115,48.245,54.031,58.906,65.764,74.493,83.857,15.0
1,il,CEID-Walk,2021-04-12,2021-04-17,50.175,69.029,77.295,90.287,97.883,104.516,110.125,116.582,120.386,123.781,127.333,136.195,138.975,150.938,161.316,164.438,172.217,175.868,184.814,193.33,203.234,215.336,224.326,168.0
2,il,CEID-Walk,2021-04-12,2021-04-24,30.461,33.101,39.98,52.356,66.591,81.288,94.815,104.657,111.418,125.071,133.715,137.991,146.332,153.613,159.525,167.062,177.121,185.034,190.904,210.375,228.491,240.644,282.345,169.0
3,il,CEID-Walk,2021-04-12,2021-05-01,0.0,0.0,12.549,50.59,66.865,70.786,79.787,89.043,98.857,110.05,119.535,131.895,142.852,151.863,159.603,168.429,182.256,199.231,215.299,230.927,248.018,260.666,289.56,216.0
4,il,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,1.479,20.07,33.62,47.692,73.95,93.371,106.494,120.238,128.491,136.067,140.684,149.046,160.206,173.92,192.936,197.966,212.044,227.158,246.191,264.668,277.533,216.0
1,in,CEID-Walk,2021-04-12,2021-04-17,16.504,25.617,30.611,35.456,41.459,44.952,47.388,53.603,57.153,59.745,62.675,65.113,70.775,72.275,74.112,78.151,79.631,82.664,86.155,88.683,94.684,109.927,114.774,78.0
2,in,CEID-Walk,2021-04-12,2021-04-24,0.0,8.78,15.545,21.849,29.869,33.341,38.03,43.782,49.053,53.513,59.95,66.646,71.761,75.345,79.929,83.556,87.893,90.413,95.742,100.852,110.334,114.479,130.382,55.0
3,in,CEID-Walk,2021-04-12,2021-05-01,0.0,0.0,0.0,14.784,21.291,29.071,33.096,40.996,46.261,52.042,56.073,60.188,64.886,69.804,75.519,85.341,89.537,96.166,103.707,115.401,121.115,125.589,151.255,67.0
4,in,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,0.0,6.985,17.234,21.339,28.566,39.223,44.304,55.638,61.086,65.674,69.747,77.648,79.776,84.324,86.626,96.084,109.816,114.448,137.702,156.207,167.303,67.0
1,ia,CEID-Walk,2021-04-12,2021-04-17,0.0,0.0,0.0,0.0,0.0,0.0,7.975,11.892,13.563,18.631,30.247,37.393,41.437,44.529,53.231,61.61,73.497,79.826,90.831,102.097,114.959,128.004,176.245,24.0
2,ia,CEID-Walk,2021-04-12,2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.124,18.497,26.378,37.321,52.278,58.032,72.463,85.23,94.115,115.586,132.22,150.845,180.231,237.4,46.0
3,ia,CEID-Walk,2021-04-12,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.01,21.257,33.401,41.211,56.847,78.352,88.972,96.935,116.552,132.252,152.103,174.802,220.112,253.995,25.0
4,ia,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,14.653,23.722,37.737,52.664,74.453,86.161,103.731,124.201,145.806,172.517,187.743,224.185,249.832,281.236,32.0
1,ks,CEID-Walk,2021-04-12,2021-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914,5.041,8.646,12.149,19.451,25.808,27.463,29.846,32.972,42.511,53.939,57.588,62.303,14.0
2,ks,CEID-Walk,2021-04-12,2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.257,6.098,10.995,19.309,30.372,36.172,40.701,48.467,59.73,73.708,84.067,94.412,15.0
3,ks,CEID-Walk,2021-04-12,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.908,11.654,20.907,29.09,38.521,46.762,56.543,69.659,83.533,100.461,115.959,21.0
4,ks,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.476,9.158,16.075,22.815,28.597,41.83,51.674,58.044,71.971,97.87,108.748,117.609,34.0
1,ky,CEID-Walk,2021-04-12,2021-04-17,0.0,0.0,0.0,0.0,0.0,0.0,4.925,24.967,40.265,56.338,78.516,96.0,116.099,122.598,130.126,138.75,152.917,173.464,198.08,216.804,292.69,354.895,385.524,89.0
2,ky,CEID-Walk,2021-04-12,2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.522,29.257,61.141,75.349,108.678,116.08,125.259,141.129,152.072,168.54,185.923,228.981,258.455,369.492,420.093,460.112,106.0
3,ky,CEID-Walk,2021-04-12,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.383,53.684,76.836,84.228,102.376,123.774,151.661,167.247,195.729,275.905,329.55,395.531,415.437,454.369,631.283,77.0
4,ky,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.904,50.614,79.236,103.996,128.541,178.734,200.445,233.576,283.298,344.486,424.895,465.866,573.098,604.042,65.0
1,la,CEID-Walk,2021-04-12,2021-04-17,43.11,46.951,48.171,49.929,50.614,51.153,52.338,53.093,53.551,54.174,55.111,55.52,55.704,56.155,56.644,57.615,58.412,58.945,59.555,60.664,61.83,63.206,67.976,66.0
2,la,CEID-Walk,2021-04-12,2021-04-24,40.259,44.578,47.033,48.653,49.598,50.939,51.679,52.944,54.072,54.485,55.444,56.005,57.091,57.648,57.998,58.707,58.916,59.672,61.344,62.728,64.691,66.214,70.459,54.0
3,la,CEID-Walk,2021-04-12,2021-05-01,33.205,38.325,43.159,44.816,48.016,49.114,50.011,51.223,52.882,53.873,54.461,55.054,56.094,56.757,57.83,58.723,59.545,60.142,61.543,63.338,67.061,70.516,76.426,46.0
4,la,CEID-Walk,2021-04-12,2021-05-08,32.76,36.415,38.299,42.485,46.643,47.77,49.76,51.109,52.141,53.627,54.52,55.708,56.455,56.808,57.728,58.424,59.413,60.35,61.795,65.26,70.887,76.505,78.519,51.0
1,me,CEID-Walk,2021-04-12,2021-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437,1.782,2.525,3.609,5.531,6.638,8.061,8.694,9.558,11.341,13.764,15.564,22.578,24.967,30.258,14.0
2,me,CEID-Walk,2021-04-12,2021-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.415,2.231,3.831,6.173,8.373,10.732,12.969,15.532,17.482,18.839,23.109,30.552,38.512,39.32,8.0
3,me,CEID-Walk,2021-04-12,2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261,1.646,3.276,4.41,6.622,7.88,9.494,12.083,13.557,15.681,17.226,23.202,28.521,33.461,35.966,42.763,17.0
4,me,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,4.178,6.913,9.767,12.281,13.681,15.075,15.9,20.474,23.344,31.358,39.31,46.13,51.244,6.0
1,md,CEID-Walk,2021-04-12,2021-04-17,38.545,55.711,62.667,72.689,77.481,80.41,83.545,89.223,91.772,95.398,98.033,102.316,105.616,109.262,113.721,115.059,117.286,120.636,126.465,137.976,143.324,146.945,150.79,101.0
2,md,CEID-Walk,2021-04-12,2021-04-24,16.804,25.244,49.748,60.283,68.601,75.956,78.658,84.168,89.168,92.015,96.139,100.644,105.666,109.16,114.575,117.117,122.336,128.165,133.094,137.853,150.507,155.223,169.165,103.0
3,md,CEID-Walk,2021-04-12,2021-05-01,4.563,15.629,18.875,43.679,49.595,55.897,66.034,75.725,82.106,86.616,91.737,97.095,101.237,106.925,110.11,116.201,120.766,124.977,136.38,143.318,159.134,170.44,189.943,116.0
4,md,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,11.452,39.778,52.516,55.603,58.446,67.386,70.899,78.385,84.866,92.493,102.134,104.478,112.963,120.626,126.474,137.747,145.512,161.27,165.596,184.854,204.012,79.0
1,ma,CEID-Walk,2021-04-12,2021-04-17,0.0,0.0,0.109,28.554,41.668,50.892,59.603,68.003,76.802,86.886,94.2,99.595,106.674,110.263,118.65,126.522,138.046,144.484,152.241,162.354,193.335,217.285,228.074,68.0
2,ma,CEID-Walk,2021-04-12,2021-04-24,0.0,0.0,0.0,0.0,0.163,14.801,32.462,42.813,56.422,68.191,93.831,104.862,111.232,117.376,131.322,143.423,153.068,170.599,184.49,191.96,230.565,251.684,301.202,80.0
3,ma,CEID-Walk,2021-04-12,2021-05-01,0.0,0.0,0.0,0.0,0.0,4.514,27.493,41.63,50.736,59.554,70.304,82.111,100.354,116.788,134.713,142.419,154.694,170.313,188.197,210.146,250.49,278.724,309.778,71.0
4,ma,CEID-Walk,2021-04-12,2021-05-08,0.0,0.0,0.0,0.0,0.0,16.391,21.291,28.158,47.829,56.336,69.152,83.531,105.785,125.558,135.15,153.731,171.401,192.241,204.932,228.819,277.216,325.406,337.464,58.0
1,mi,CEID-Walk,2021-04-12,2021-04-17,196.943,222.048,230.597,243.152,247.878,265.406,276.49,280.596,290.331,296.642,300.744,305.515,312.32,320.362,327.804,331.282,339.076,349.499,355.069,362.699,378.093,401.716,432.249,369.0
2,mi,CEID-Walk,2021-04-12,2021-04-24,168.399,192.165,200.647,222.079,236.15,254.097,263.369,272.359,278.475,288.73,295.693,299.404,305.178,313.005,326.093,333.662,355.644,365.396,380.47,407.994,423.511,438.213,454.201,474.0
3,mi,CEID-Walk,2021-04-12,2021-05-01,149.366,160.92,182.038,205.513,220.797,233.168,238.879,250.755,260.51,275.359,286.18,295.963,308.832,317.223,323.997,333.641,356.892,368.574,387.383,404.499,463.371,483.178,491.533,486.0
4,mi,CEID-Walk,2021-04-12,2021-05-08,132.821,142.82,161.398,201.43,211.327,231.116,240.836,255.848,265.421,272.956,290.939,302.109,311.467,321.45,335.931,342.662,356.19,371.75,396.602,438.33,472.095,492.841,511.405,484.0
1,mn,CEID-Walk,2021-04-12,2021-04-17,0.0,0.0,0.0,0.0,0.0,5.024,16.179,36.394,49.069,56.415,67.914,79.557,88.624,97.916,108.982,116.48,133.887,147.028,169.559,189.99,245.004,296.127,308.609,61.0
